Original,Asset ID,ISRC,Title,Custom ID,UPC,Artist,Genre,Ownership,Ratio,Match Policy,,Refrence File
BEK010901581,sy_z17m8T6c,BEK010801290,"Ayo Technology (Radio Edit)",none,3297750900804,"Katerine Avgoustakis",Dance & Electronic,"UMG-100&UMG,justente+user-100,100&UMG,justente+user,WMG-100,100,100&UMG,justente+user,WMG,theorchardmusic-100,100,100,100&UMG,justente+user,WMG,theorchardmusic,SonyBMG-100,100,100,100,100&UMG,justente+user,WMG,theorchardmusic,SonyBMG,CNREntertainment-100,100,100,100,100,100&UMG,justente+user,WMG,theorchardmusic,SonyBMG,CNREntertainment,Believe-100,100,100,100,100,100,100","UMG-include&UMG,justente+user-include,include&UMG,justente+user,WMG-include,include,include&UMG,justente+user,WMG,theorchardmusic-include,include,include,include&UMG,justente+user,WMG,theorchardmusic,SonyBMG-include,include,include,include,include&UMG,justente+user,WMG,theorchardmusic,SonyBMG,CNREntertainment-include,include,include,include,include,exclude&UMG,justente+user,WMG,theorchardmusic,SonyBMG,CNREntertainment,Believe-include,include,include,include,include,exclude,include",,"",TRUE
FR3P11000250,VGAh8QFBYOk,FR3P11000250,"Temple (Original Mix)",none,3661585502951,"Julien Gral, Aartwell",Dance & Electronic,"Believe-100","Believe-exclude",,"",
FR3P11000251,Kqtw17XZvxo,FR3P11000251,"I'm Coming Out (Extended Mix)",none,3661585485872,"Addict Djs, Katherine Ellis",Dance & Electronic,"Believe-100","Believe-exclude",,"",TRUE
FR3P11000252,zwqyDOCd5E4,FR3P11000252,"I'm Coming Out (Addict Djs Big Room Mix)",none,3661585485872,"Addict Djs, Katherine Ellis",Dance & Electronic,"Believe-100","Believe-exclude",,"",
FR3P11000253,gw2LByz4vUg,FR3P11000253,"I'm Coming Out (Addict Djs Dark Radio Edit)",none,3661585485872,"Addict Djs, Katherine Ellis",Dance & Electronic,"Believe-100","Believe-exclude",,"",
GBCFZ0900066,A819670158858627,GBCFZ0900066,"Ella Elle L'a",none,none,"Kate Ryan",none,"","",,"",
FR3P11000254,X9_6onb5sy4,FR3P11000254,"I'm Coming Out (Addict Djs Dark Mix)",none,3661585485872,"Addict Djs, Katherine Ellis",Dance & Electronic,"Believe-100","Believe-exclude",,"",
FR3P11000255,VTknXTEXVc8,FR3P11000255,"I'm Coming Out (Digital Mode Remix)",none,3661585485872,"Addict Djs, Katherine Ellis",Dance & Electronic,"Believe-100","Believe-exclude",,"",
FR3P11000257,GZI2fyDvbuU,FR3P11000257,"I'm Coming Out (Kitsch 2.0 Remix)",none,3661585485872,"Addict Djs, Katherine Ellis",Dance & Electronic,"Believe-100","Believe-exclude",,"",
FR3P11000256,rQFJ9_5XzfA,FR3P11000256,"I'm Coming Out (Luca Reyes & Rio De La Luna Remix)",none,3661585485872,"Addict Djs, Katherine Ellis",Dance & Electronic,"Believe-100","Believe-exclude",,"",
FR3P11000258,Y68VmlRqLio,FR3P11000258,"I'm Coming Out (Carl Louis & Martin Danielle Remix)",none,3661585485872,"Addict Djs, Katherine Ellis",Dance & Electronic,"Believe-100","Believe-exclude",,"",
GBPMP0800024,A170473581175625,GBPMP0800024,"Breathe Life (Chris Kaeser Mix)",none,5037300754154,"Liquid Nation",Dance & Electronic,"AbsoluteAMD+vid-100","AbsoluteAMD+vid-include",,"",TRUE
GBPMP0800021,A400412737079912,GBPMP0800021,"Breathe Life (Chriss Ortega & Thomas Gold Mix)",none,5037300754154,"Liquid Nation",Dance & Electronic,"AbsoluteAMD+vid-100","AbsoluteAMD+vid-include",,"",TRUE
GBPMP0800013,A109100867226742,GBPMP0800013,"Breathe Life (Fish & Chips Radio)",none,5037300754154,"Liquid Nation",Dance & Electronic,"AbsoluteAMD+vid-100","AbsoluteAMD+vid-include",,"",TRUE
GBPMP0800017,A831519886488312,GBPMP0800017,"Breathe Life (Steve Forest & Paul Simon Mix)",none,5037300754154,"Liquid Nation",Dance & Electronic,"AbsoluteAMD+vid-100","AbsoluteAMD+vid-include",,"",TRUE
GBPMP0800011,A922507826027712,GBPMP0800011,"Breathe Life (Original Radio Edit)",none,5037300754154,"Liquid Nation",Dance & Electronic,"AbsoluteAMD+vid-100","AbsoluteAMD+vid-include",,"",TRUE
GBPMP0800019,A731900794076898,GBPMP0800019,"Breathe Life (Leonid Rudenko Mix)",none,5037300754154,"Liquid Nation",Dance & Electronic,"AbsoluteAMD+vid-100","AbsoluteAMD+vid-include",,"",TRUE
GBKPS0800002,A772021239412983,GBKPS0800002,"Gotta Love For You (Radio Edit)",none,00044003707054,"Loveshy",Dance & Electronic,"ingrooves-100","ingrooves-exclude",,"",TRUE
ITJ871000158,A601118457721277,ITJ871000158,"I Rock, I Sweat, I Dance",none,none,"Morris Corti",none,"","",,"",
ITJ870900452,A274346517437467,MX1761005076,"I Rock I Sweat I Dance",none,885686530214,"Varios",World,"blancoynegro-100&blancoynegro,theorchardmusic-100,100&blancoynegro,theorchardmusic,Phonofile-100,100,100","blancoynegro-include&blancoynegro,theorchardmusic-include,include&blancoynegro,theorchardmusic,Phonofile-include,include,include",,"",TRUE
ITJ870900447,A251639043805514,ITJ870900447,"I Rock, I Sweat, I Dance -- Original Corti & LaMedica Mix",none,7071245012618,"Morris Corti and Eugenio LaMedica",Dance & Electronic,"blancoynegro-100&blancoynegro,Phonofile-100,100","blancoynegro-include&blancoynegro,Phonofile-include,include",,"",TRUE
ITJ870900448,MNzUBCdJlmI,ITJ870900448,"I Rock, I Sweat, I Dance -- Mario Spray Remix",none,7071245012618,"Morris Corti and Eugenio LaMedica",Dance & Electronic,"blancoynegro-100&blancoynegro,Phonofile-100,100","blancoynegro-include&blancoynegro,Phonofile-include,include",,"",TRUE
ITJ870900453,gAKUbnA4xQc,ITJ870900453,"My Friend (Original Mix)",none,885686287934,"Dj Busiello",Dance & Electronic,"blancoynegro-100&blancoynegro,Phonofile-100,100&blancoynegro,Phonofile,theorchardmusic-100,100,100","blancoynegro-include&blancoynegro,Phonofile-include,include&blancoynegro,Phonofile,theorchardmusic-include,include,include",,"DK&NO&EE&LV&LT&SE",TRUE
ITJ870900449,A521284123258790,ITJ870900449,"I Rock, I Sweat, I Dance -- Marcel Remix",none,7071245012618,"Morris Corti and Eugenio LaMedica",Dance & Electronic,"blancoynegro-100&blancoynegro,Phonofile-100,100","blancoynegro-include&blancoynegro,Phonofile-include,include",,"",TRUE
ITJ870900450,A631657498691832,ITJ870900450,"I Rock, I Sweat, I Dance -- Tote Dj Remix",none,7071245012618,"Morris Corti and Eugenio LaMedica",Dance & Electronic,"blancoynegro-100&blancoynegro,Phonofile-100,100","blancoynegro-include&blancoynegro,Phonofile-include,include",,"",TRUE
DEHM80700170,BIgP3YcqFxg,DEHM80700170,"Teenage Dirthouse (Bodybangers Radio Edit)",none,none,"Patric McFly",Other,"KontorNewMedia-100","KontorNewMedia-include",,"",TRUE
DEHM80700170,1E2dzfIsmO4,DEHM80700170,"Teenage Dirthouse (Bodybangers Radio Edit)",none,none,"Patric McFly",Other,"KontorNewMedia-100","KontorNewMedia-include",,"",TRUE
DEHM80700169,BIgP3YcqFxg,DEHM80700170,"Teenage Dirthouse (Bodybangers Radio Edit)",none,none,"Patric McFly",Other,"KontorNewMedia-100","KontorNewMedia-include",,"",TRUE
DEHM80700168,tDCOJmLY_X4,DEHM80700168,"Teenage Dirthouse (DJs From Mars Radio Edit)",none,none,"Patric McFly",Other,"KontorNewMedia-100","KontorNewMedia-include",,"",TRUE
DEHM80700017,Z7YbfzUCMoM,DEHM80700017,"Heart Of Asia",none,none,"Jamaster A",none,"","",,"",
DEHM80700171,DQ1Wt880ScE,DEHM80700171,"Teenage Dirthouse (DJs From Mars Mix)",none,none,"Patric McFly",Other,"KontorNewMedia-100","KontorNewMedia-include",,"",TRUE
DEHM80700173,UwV876btctg,DEHM80700173,"Teenage Dirthouse (Bodybangers Mix)",none,none,"Patric McFly",Other,"KontorNewMedia-100","KontorNewMedia-include",,"",TRUE
DEHM80700173,qApOUCbIJNI,DEHM80700173,"Teenage Dirthouse (Bodybangers Mix)",none,none,"Patric McFly",Other,"KontorNewMedia-100","KontorNewMedia-include",,"",TRUE
DEHM80700039,A302997058635211,DEHM80700039,"Xplode 2",none,none,"Shaun Baker",none,"","",,"",
DEHM80700172,UwV876btctg,DEHM80700173,"Teenage Dirthouse (Bodybangers Mix)",none,none,"Patric McFly",Other,"KontorNewMedia-100","KontorNewMedia-include",,"",TRUE
US34H0700028,A312156193623451,US34H0700028,"WANNA BE FREE",none,none,"none",none,"","",,"",no status
US34H0700065,gewe7q8axfk,US34H0700065,"none",none,none,"none",none,"","",,"",no status
US34H0900385,A151134066117551,US34H0900385,"Tell Your Story Walking",none,none,"Sarah Mcleod",none,"","",,"",no status
US34H0900386,A347908467247834,US34H0900386,"Tell Your Story Walking",none,none,"Sarah Mcleod",none,"","",,"",no status
US34H0900387,A535201147826954,US34H0900387,"Tell Your Story Walking",none,none,"Sarah Mcleod",none,"","",,"",no status
NLC280810257,A744276003360916,NLC280810257,"Falling For You (Radio- Edit)",none,881226324824,"Soulcatcher Featuring Amanda Wilson",Dance & Electronic,"KontorNewMedia-100&KontorNewMedia,KontorRecords-100,100","KontorNewMedia-include&KontorNewMedia,KontorRecords-include,include",,"",TRUE
NLC280810258,A739285039619230,NLC280810258,"Falling For You (Extended)",none,881226324824,"Soulcatcher Featuring Amanda Wilson",Dance & Electronic,"KontorRecords-100","KontorRecords-include",,"",TRUE
NLC280810259,A407570253740896,NLC280810259,"Falling For You (Olav Basoski Remix)",none,881226324824,"Soulcatcher Featuring Amanda Wilson",Dance & Electronic,"KontorRecords-100","KontorRecords-include",,"",TRUE
NLC280810467,A756920777505502,NLC280810467,"Falling For You (Robbie Rivera Remix)",none,881226324824,"Soulcatcher Featuring Amanda Wilson",Dance & Electronic,"KontorRecords-100","KontorRecords-include",,"",TRUE
NLC280810533,A514646586976534,NLC280810533,"Falling For You (G & G Remix)",none,881226324824,"Soulcatcher Featuring Amanda Wilson",Dance & Electronic,"KontorRecords-100","KontorRecords-include",,"",TRUE
SEVGT0803201,BUU6WHjv8z4,SEVGT0803201,"In The Heat Of The Night",none,none,"Star Pilots",none,"MinstryOfSoundUk-100","MinstryOfSoundUk-exclude",,"",TRUE
SEVGT0803201,_IH--wnk8CM,SEVGT0803201,"In the Heat of the Night (UK Radio Edit)",none,3297750900835,"Star Pilots",Dance & Electronic,"MinstryOfSoundUk-100&MinstryOfSoundUk,Believe-100,100","MinstryOfSoundUk-include&MinstryOfSoundUk,Believe-include,include",,"",TRUE
SEVGT0803906,76ziABCN_Gg,SEVGT0803906,"In The Heat Of The Night (Wawa Radio Mix)",none,none,"Star Pilots",none,"MinstryOfSoundUk-100","MinstryOfSoundUk-include",,"",TRUE
SEVGT0803904,A715744538047861,SEVGT0803904,"In The Heat Of The Night",none,none,"Starpilots",none,"","",,"",
SEVGT0803202,Xl6onkxIx0g,SEVGT0803202,"In the Heat of the Night (Extended)",none,3297750900828,"Star Pilots",Dance & Electronic,"UMG-100&UMG,MinstryOfSoundUk-100,100&UMG,MinstryOfSoundUk,Believe-100,100,100","UMG-include&UMG,MinstryOfSoundUk-include,include&UMG,MinstryOfSoundUk,Believe-include,include,include",,"",TRUE
SEVGT0803202,A811165290550918,undefined,"IN THE HEAT OF THE NIGHT",none,none,"none",none,"","",,"",no status
SEVGT0803902,u1Maq77pjpk,SEVGT0803902,"In the Heat of the Night (Wawa Remix)",none,3297750900828,"Star Pilots",Dance & Electronic,"Believe-100&Believe,MinstryOfSoundUk-100,100","Believe-include&Believe,MinstryOfSoundUk-include,include",,"",TRUE
GBCEN0900121,A550083183134980,GBCEN0900121,"In The Heat Of The Night",none,none,"Starpilots",none,"","",,"",no status
GBCEN0900518,DgEeCDBLggQ,GBCEN0900518,"In The Heat Of The Night (Head Hunters Remix)",none,none,"Star Pilots",none,"MinstryOfSoundUk-100","MinstryOfSoundUk-include",,"",TRUE
SEVGT0900901,OwKKbdqeb60,SEVGT0900901,"In the Heat of the Night (Dave Armstrong Dirty Electro Remix)",none,3297750900828,"Star Pilots",Dance & Electronic,"Believe-100&Believe,MinstryOfSoundUk-100,100","Believe-include&Believe,MinstryOfSoundUk-include,include",,"",TRUE
SEVGT0901901,A516780010435539,SEVGT0901901,"Words of gold",none,7332334250633,"Nejra",Classical,"Phonofile-100","Phonofile-exclude",,"",TRUE
SEVGT0903204,A315793050037467,SEVGT0903204,"In The Heat Of The Night",none,none,"Starpilots",none,"","",,"",no status
SEVGT0803203,A808763243493827,SEVGT0803203,"Now That It's Night",none,7330612020183,"Anna Maria Espinosa",none,"IODA-100","IODA-include",,"",TRUE
SEVGT0803204,A220216503824714,SEVGT0803204,"Glowing With You",none,7330612020183,"Anna Maria Espinosa",none,"IODA-100","IODA-include",,"",TRUE
SEVGT0803901,6rcf6w67e2k,SEVGT0803901,"In the Heat of the Night (Digital Dog Club Mix)",none,3297750900828,"Star Pilots",Dance & Electronic,"Believe-100&Believe,MinstryOfSoundUk-100,100","Believe-include&Believe,MinstryOfSoundUk-include,include",,"",TRUE
SEVGT0803903,bkifJBqF5vk,SEVGT0803903,"In the Heat of the Night (Headhunters Remix)",none,3297750900828,"Star Pilots",Dance & Electronic,"Believe-100&Believe,MinstryOfSoundUk-100,100","Believe-include&Believe,MinstryOfSoundUk-include,include",,"",TRUE
SEVGT0803905,Mx5nHJcOSRk,SEVGT0803905,"In The Heat Of The Night (Digital Dog Dub)",none,none,"Star Pilots",none,"MinstryOfSoundUk-100","MinstryOfSoundUk-include",,"",
GBCFZ0701953,A518515105273437,GBCFZ0701953,"Heartbroken - Matic Pro Remix",none,none,"T2",none,"","",,"",
GBCFZ0701949,sxfN7eeYNRw,GBCFZ0701949,"Heartbroken (Wawa Club Mix)",none,8022567216023,"T2 feat. Jodie Aysha",Dance & Electronic,"MadeInEtaly-100","MadeInEtaly-include",,"",TRUE
GBCFZ0701955,k82p8b6DbzE,GBCFZ0701955,"Heartbroken (Wawa Edit)",none,8022567216023,"T2 feat. Jodie Aysha",Dance & Electronic,"MadeInEtaly-100","MadeInEtaly-include",,"",TRUE
GBCFZ0701952,A553211577665013,GBCFZ0701952,"Heartbroken - WAWA Dub Mix",none,none,"T2",none,"","",,"",
GBCFZ0701950,BkWU52tbkls,GBCFZ0701950,"Heartbroken (Thomas Gold Remix)",none,8022567216023,"T2 feat. Jodie Aysha",Dance & Electronic,"MadeInEtaly-100","MadeInEtaly-include",,"",TRUE
GBCFZ0701956,EZh0eNT5Ags,GBCFZ0701956,"Heartbroken (Wideboys London Mix)",none,8022567216023,"T2 feat. Jodie Aysha",Dance & Electronic,"MadeInEtaly-100","MadeInEtaly-include",,"",TRUE
GBCFZ0701957,A902884344758720,GBCFZ0701957,"Heartbroken - Wideboys Up Norf Remix",none,none,"T2",none,"","",,"",
GBCFZ0701947,JEBBMCUOoXQ,GBCFZ0701947,"Heartbroken",none,none,"T2 Ft. Jodie Aysha",none,"myvideorights_music-100&myvideorights_music,MadeInEtaly-100,100","myvideorights_music-include&myvideorights_music,MadeInEtaly-include,include",,"",TRUE
GBCFZ0701951,A313742355885309,GBCFZ0701951,"Heartbroken - Filthy Rich Remix",none,none,"T2",none,"","",,"",
GBCFZ0701948,OSdbr526Iag,GBD620701031,"Heartbroken",none,none,"T2 ft Jodie Aysha",Dance,"steveaatw-100","steveaatw-exclude",,"",TRUE
GBCFZ0701954,A955364410931058,GBCFZ0701954,"Heartbroken - Original Mix",none,none,"T2",none,"","",,"",
GBCFZ0701948,hNVShQYQY8g,GBCFZ0701948,"Heartbroken",none,05037128760030,"Jodie Aysha",Other,"UMG-100&UMG,MadeInEtaly-100,100","UMG-exclude&UMG,MadeInEtaly-exclude,include",,"",TRUE
GBCFZ0900011,bOcOpkZskTI,GBCFZ0900011,"The Real Thing (Wideboys Radio Edit)",none,none,"Tony Di Bart",none,"blancoynegro-100","blancoynegro-include",,"",
GBCFZ0900009,Ju2jZPTx7RY,GBCFZ0900009,"The Real Thing (Wideboys Club Mix)",none,none,"Tony Di Bart",none,"steveaatw-100","steveaatw-exclude",,"",TRUE
GBCFZ0800509,A574147372329797,GBCFZ0800509,"Sambuca (The Return)",none,none,"The Wideboys",none,"","",,"",
GBCFZ0800507,A844412782862689,GBCFZ0800507,"Sambuca (The Return)",none,none,"The Wideboys",none,"","",,"",
GBCFZ0800459,A705128096734997,GBCFZ0800459,"none",none,none,"none",none,"","",,"",
GBCFZ0800501,A178174898467849,GBCFZ0800501,"Sambucca (Radio Edit)",none,none,"The WIDEBOYS",none,"","",,"",
GBCFZ0800506,A227206682171567,GBCFZ0800506,"Sambuca (The Return)",none,none,"The Wideboys",none,"","",,"",
GBCFZ0800498,A353309964609789,GBCFZ0800498,"Sambuca (The Return)",none,none,"The Wideboys",none,"","",,"",
GBCFZ0800502,A978089372792768,GBCFZ0800502,"Sambuca (The Return)",none,none,"The Wideboys",none,"","",,"",
GBCFZ0800505,A828150395126502,GBCFZ0800505,"Sambuca (The Return)",none,none,"The Wideboys",none,"","",,"",
GBCFZ0800497,A276370477716224,GBCFZ0800497,"Sambuca (The Return)",none,none,"The Wideboys",none,"","",,"",
NLC280810383,h_7dUlGB4T0,NLC280810383,"Close 2 Me",none,00602517975057,"Captcha",none,"UMG-100","UMG-include",,"",TRUE
AUNC00800003,A338091532079907,AUNC00800003,"none",none,none,"none",none,"","",,"",
US34H0700265,A461843053626452,US34H0700265,"none",none,none,"none",none,"","",,"",no status
GBKPS0800002,A772021239412983,GBKPS0800002,"Gotta Love For You (Radio Edit)",none,00044003707054,"Loveshy",Dance & Electronic,"ingrooves-100","ingrooves-exclude",,"",TRUE
GBCFZ0701955,k82p8b6DbzE,GBCFZ0701955,"Heartbroken (Wawa Edit)",none,8022567216023,"T2 feat. Jodie Aysha",Dance & Electronic,"MadeInEtaly-100","MadeInEtaly-include",,"",TRUE
GBPMP0800013,A109100867226742,GBPMP0800013,"Breathe Life (Fish & Chips Radio)",none,5037300754154,"Liquid Nation",Dance & Electronic,"AbsoluteAMD+vid-100","AbsoluteAMD+vid-include",,"",TRUE
NLC280810258,A739285039619230,NLC280810258,"Falling For You (Extended)",none,881226324824,"Soulcatcher Featuring Amanda Wilson",Dance & Electronic,"KontorRecords-100","KontorRecords-include",,"",TRUE
ITC070800122,s_zvdYvst4E,ITC070800122,"Blowing In Me  (Andrea Paci Main Mix)",none,8034034232290,"Andrea Paci feat. Michelle Weeks",Dance & Electronic,"theorchardmusic-100&theorchardmusic,MadeInEtaly-100,100","theorchardmusic-include&theorchardmusic,MadeInEtaly-include,include",,"PT",TRUE
US34H1002766,zCBHsts-3jA,US34H1002766,"Love In America",none,none,"JTX",none,"myvideorights_music-100","myvideorights_music-exclude",,"",
SEYRO1001402,yPrxmNH7Xt8,SEYRO1001402,"United As One (feat. Sibel) [Album Version]",none,0885014065364,"Alex Sayz",Dance & Electronic,"Believe-100&Believe,Base79_Music_affiliate-100,100&Believe,Base79_Music_affiliate,WMG-100,100,100","Believe-include&Believe,Base79_Music_affiliate-include,include&Believe,Base79_Music_affiliate,WMG-include,include,include",,"BE&LU&NL&BV",TRUE
SEYRO1001301,A126243578378284,SEYRO1001301,"Uprising (Original Mix)",none,0885014046981,"Bill Carling",Dance & Electronic,"Believe-100","Believe-exclude",,"",TRUE
SEYRO1001001,A427411450416153,SEYRO1001001,"Believe (feat. Sofia Guivera) [Original Mix]",none,0885014043898,"Obey, Alex Lamb, Filip Jenvén",Dance & Electronic,"Believe-100","Believe-exclude",,"",TRUE
SEYRO1000501,A371442546426135,SEYRO1000501,"Mayon (Original Mix)",none,0885014039785,"Alaa",Dance & Electronic,"Believe-100","Believe-exclude",,"",TRUE
DEH741002624,zvatjvOoMKs,DEH741002624,"Chase The Sun",none,4025858538648,"David Tort & Norman Doray",Dance & Electronic,"DigDis-100&DigDis,blancoynegro-100,100&DigDis,blancoynegro,TimeRecords-100,100,100&DigDis,blancoynegro,TimeRecords,KontorNewMedia-100,100,100,100","DigDis-exclude&DigDis,blancoynegro-exclude,include&DigDis,blancoynegro,TimeRecords-exclude,include,include&DigDis,blancoynegro,TimeRecords,KontorNewMedia-exclude,include,include,include",,"",TRUE
SEYRO1000601,A840344248014406,SEYRO1000601,"Obsessive",none,0885014041283,"Alex Lamb",Dance & Electronic,"Believe-100","Believe-exclude",,"",TRUE
AUVC00903011,BUMvAm0gEB4,AUVC00903011,"Even (Original Mix)",none,none,"Avicii & Sebastien Drums",none,"ultrarecords-100&ultrarecords,WMG-100,100&ultrarecords,WMG,myvideorights_music-100,100,100","ultrarecords-include&ultrarecords,WMG-include,include&ultrarecords,WMG,myvideorights_music-include,include,include",,"CR&AS&EC&VI&GU&VE&CL&CO&MX&UM&MP&SR&US&SV&UY&BR&BZ&BO&PE&PA&PY&NI&PR",TRUE
SEYRO1001501,0-4m37RpboI,SEYRO1001501,"Harem (Original Mix)",none,none,"Starkillers & Alex Sayz",none,"WMG-100","WMG-include",,"",TRUE
SEYRO1001801,Mmn0zHPNgRg,SEYRO1001801,"High Energy (Sunloverz Remix)",none,none,"Tune Brothers",none,"WMG-100","WMG-include",,"",TRUE
DEH741002530,irnRgZtemdc,DEH741002530,"There 4 You (Extended Mix)",none,8421597064862,"Albin Myers Feat. St James",Dance,"blancoynegro-100","blancoynegro-include",,"",
DEH741002530,A105729359284527,DEH741002530,"There 4 You (Extended Mix)",none,4025858540955,"Albin Myers",Dance & Electronic,"DigDis-100&DigDis,WMG-100,100&DigDis,WMG,blancoynegro-100,100,100&DigDis,WMG,blancoynegro,KontorNewMedia-100,100,100,100","DigDis-exclude&DigDis,WMG-exclude,include&DigDis,WMG,blancoynegro-exclude,include,include&DigDis,WMG,blancoynegro,KontorNewMedia-exclude,include,include,include",,"ES",TRUE
ITA060900558,A522415139600610,ITA060900558,"Emergency (Blacktron Remix)",none,3661585437239,"Betty Bizarre",Dance & Electronic,"Believe-100","Believe-exclude",,"",TRUE
SEYRO1000901,A931787566407386,SEYRO1000901,"Rai Rai (Original Mix)",none,3610150195999,"Andy Harding",Dance & Electronic,"Believe-100","Believe-exclude",,"",TRUE
SEYRO0900211,lP1FNabkSHA,SEYRO0900211,"Shame On Me (Alex Lamb Remix) [feat. Lawrence Alexander]",none,none,"Alex Sayz",none,"WMG-100","WMG-include",,"",TRUE
SEYRO1001201,A758923646155263,SEYRO1001201,"Freedom (Original Mix) [feat. Christina Skaar]",none,none,"Alex Sayz",none,"CNREntertainment-100&CNREntertainment,armadamusic-100,100&CNREntertainment,armadamusic,Believe-100,100,100","CNREntertainment-include&CNREntertainment,armadamusic-include,include&CNREntertainment,armadamusic,Believe-include,include,exclude",,"",TRUE
FR6V80956527,sZ_iZlx6FH8,FR6V80956527,"Chi Co Monte (Sunn Jellie Remix)",none,3661585133353,"Jojo Da Silva, Sergio Rincon",Dance & Electronic,"Believe-100","Believe-exclude",,"",
DEBL61056100,dLvot2rj7E0,DEBL61056100,"Miami Sunset (feat. Duality) [Original Mix]",none,3661585387251,"Invisible Sounds",Dance & Electronic,"Believe-100","Believe-exclude",,"",
SEYRO0900109,48hJN4tTLys,SEYRO0900109,"Fascination",none,8712944407853,"Alex Sayz",Other,"SpinninRecords-100","SpinninRecords-exclude",,"",
FR6V80010802,TXupPFRAWE0,FR6V80010802,"Blackout (Original Mix)",none,3661585215950,"Audible",Dance & Electronic,"Believe-100","Believe-exclude",,"",TRUE
DEBL60824899,mHQLqvcq6HM,DEBL60824899,"Tesla",none,0881969475326,"Audible",Dance & Electronic,"Believe-100","Believe-exclude",,"",
DEBL60824897,A835913982561634,DEBL60824897,"Eurynome",none,0881969475319,"Alaa",Dance & Electronic,"Believe-100","Believe-exclude",,"",TRUE
FR6V80957716,Xb2iNav6fvA,FR6V80957716,"Freedom (Re-dub Mix)",none,3661585134985,"Incognet",Dance & Electronic,"Believe-100","Believe-exclude",,"",
DEBL60805360,YQYVHlX7bWM,DEBL60805360,"Moments",none,0881969353815,"Audible",Dance & Electronic,"Believe-100","Believe-exclude",,"",TRUE
FR6V81038807,VdCbSoAMopM,FR6V81038807,"La Biankini (Club Mix)",none,3661585301233,"Something Good",Dance & Electronic,"Believe-100","Believe-exclude",,"",
FR6V81003057,t-axkG0O4MY,FR6V81003057,"Undead (Original Mix)",none,3661585260394,"EDU",Dance & Electronic,"Believe-100","Believe-exclude",,"",
FR6V81078276,i81pbHWyqNM,FR6V81078276,"Solence (Original Mix)",none,none,"Something Good",none,"WMG-100","WMG-include",,"",TRUE
DEBL61086013,2UvaGJjdKoM,DEBL61086013,"The Road to Hana",none,3661585448174,"Dezza",Other,"","",,"",TRUE
FR6V80962284,7BURgdt9KJc,FR6V80962284,"Plateau (Original Mix)",none,3661585142140,"Alaa, Kristoffer Ljungberg",Dance & Electronic,"Believe-100","Believe-exclude",,"",
SEYRO1101306,A735169808127934,SEYRO1101306,"Never Give Up (w. Hype Jones feat. Mario Vasquez)",none,none,"Alex Sayz",none,"WMG-100","WMG-include",,"",TRUE
SEYRO0900201,A246947553198702,SEYRO0900201,"Shame On Me (feat. Lawrence Alexander)",none,none,"Alex Sayz",none,"KontorNewMedia-100&KontorNewMedia,WMG-100,100","KontorNewMedia-include&KontorNewMedia,WMG-include,include",,"",TRUE
SEYRO1101302,A524583537756289,SEYRO1101302,"Hate To Love (Alex Lamb Remix) [feat. Evi ]",none,none,"Alex Sayz",none,"WMG-100","WMG-include",,"",TRUE
SEYRO1101303,A271039608078669,SEYRO1101303,"Harem (w. Starkillers)",none,none,"Alex Sayz",none,"WMG-100","WMG-include",,"",TRUE
SEYRO1101304,A931917626523610,SEYRO1101304,"Falling (feat. Christina Skaar)",none,none,"Alex Sayz",none,"WMG-100","WMG-include",,"",TRUE
SEYRO1101305,A459991454867054,SEYRO1101305,"Faces",none,none,"Alex Sayz",none,"WMG-100","WMG-include",,"",TRUE
SEYRO0900108,A600395737762090,SEYRO0900108,"Fascination (feat. Antonia Lucas) [Alaa Remix]",none,3610150164643,"Alex Sayz",Dance & Electronic,"Believe-100&Believe,WMG-100,100","Believe-include&Believe,WMG-include,include",,"BV",TRUE
SEYRO1101301,A813791148052898,SEYRO1101301,"Free To Go (feat. Nadia Ali)",none,none,"Alex Sayz",none,"WMG-100","WMG-include",,"",TRUE
SEYRO1101307,A461685499685410,SEYRO1101307,"Amsterdam On Fire",none,none,"Alex Sayz",none,"WMG-100","WMG-include",,"",TRUE
SEYRO1101308,A742045136613575,SEYRO1101308,"Starlight 25 (w. Alex Lamb)",none,none,"Alex Sayz",none,"WMG-100","WMG-include",,"",TRUE
SEYRO1001402,yPrxmNH7Xt8,SEYRO1001402,"United As One (feat. Sibel) [Album Version]",none,0885014065364,"Alex Sayz",Dance & Electronic,"Believe-100&Believe,Base79_Music_affiliate-100,100&Believe,Base79_Music_affiliate,WMG-100,100,100","Believe-include&Believe,Base79_Music_affiliate-include,include&Believe,Base79_Music_affiliate,WMG-include,include,include",,"BE&LU&NL&BV",TRUE
US34H1317216,A643718951661573,US34H1317216,"Hurricane",none,none,"Julian Dzeko",none,"","",,"",
US34H1317218,A972522700670469,US34H1317218,"Hurricane",none,none,"Dzeko & Torres & Sarah McLeod",none,"Rebeat-100","Rebeat-include",,"",TRUE
NLE801200380,A656511368055411,NLE801200380,"Year Of Summer",none,5425012829022,"Wildstylez Feat. Niels Geusebroek",Hardstyle,"EPMMusic-100","EPMMusic-exclude",,"",
