Original,Asset ID,ISRC,Title,Custom ID,UPC,Artist,Genre,Ownership,Ratio,Match Policy,,Refrence File
TCABA1142133,A866550035280606,TCABA1142133,"Body And Spirit",none,none,"Kama Sutra Massage",none,"","",unknown,"",
USTCD1086456,A564133550390420,USTCD1086456,"Body Definition: Find Your Center",none,859703304379,"Pilates L'école",Moods,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
USTCD1086429,A751715305074577,USTCD1086429,"Body Sculpting: Concentration",none,859703304379,"Pilates L'école",Moods,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
USTCD1086432,A421944987147664,USTCD1086432,"Body, Mind, and Spirit",none,859703304379,"Pilates L'école",Moods,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
USTCE1004571,A100524467283507,USTCE1004571,"Body, Mind, Heart & Soul",none,none,"Meditation Spa",none,"","",unknown,"",
TCAAT1062911,A508279099515991,TCAAT1062911,"Bon Appetit",none,none,"Restaurant Music",none,"","",unknown,"",
USTCF1027584,A514922731345090,USTCF1027584,"Bongeunsa Temple",none,none,"Seoul Music Ensemble",none,"","",unknown,"",
TCAAS1003213,A514571587703802,TCAAS1003213,"Boom Boom",none,none,"Bang - African Djembe Music",none,"","",unknown,"",
TCAAS1082882,A554546885790932,TCAAS1082882,"Born Again",none,none,"Jesus Christ",none,"","",unknown,"",
TCAAZ1113501,A120263969010429,TCAAZ1113501,"Bowls - Authentic Tibetan Singing Bowls",none,none,"Tibetan Meditation Masters",none,"","",unknown,"",
TCAAU1106598,A712647533585018,TCAAU1106598,"Brain Power",none,none,"Study Music",none,"","",unknown,"",
TCAAR1010440,A464165793955951,TCAAR1010440,"Brave Heart",none,859704322235,"Native American Flute",World,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAU1121699,A553943703883968,TCAAU1121699,"Brazil",none,none,"World Music For The New Age",none,"","",unknown,"",
TCAAW1156346,A308158681504017,TCAAW1156346,"Brazilian",none,none,"World Beat",none,"","",unknown,"",
TCAAY1112172,A566219567635866,TCAAY1112172,"Brazilian Bikini Workout",none,none,"Workout Hits",none,"","",unknown,"",no status
TCAAW1156352,A812441218650505,TCAAW1156352,"Brazilian Carnaval",none,none,"World Beat",none,"","",unknown,"",
TCAAT1035374,A750467469077911,TCAAT1035374,"Brazilian Christmas Fantasy",none,none,"Michael Silverman Jazz Piano Trio",none,"","",unknown,"",
TCAAW1162287,A842620858935199,TCAAW1162287,"Brazilian Dance Party Workout",none,none,"Samba Fitness",none,"","",unknown,"",
TCAAX1197561,A370014008596207,TCAAX1197561,"Brazilian Jazz",none,none,"Autumn Hill Production Music Library",none,"","",unknown,"",
USTCD1069668,A269492843661747,USTCD1069668,"Brazilian Jazz Fantasy",none,none,"Michael Silverman Jazz Piano Trio",none,"","",unknown,"",
TCAAW1152308,A550069730504685,TCAAW1152308,"Brazilian Samba Drums",none,none,"Dance Class",none,"","",unknown,"",
TCAAR1031808,A868453952772542,TCAAR1031808,"Brazilian Spa Fantasy",none,none,"Blues Spa",none,"","",unknown,"",
USTCG1064205,A665296082933296,USTCG1064205,"Brazilian Yoga Fantasy",none,none,"Yoga Jazz Music",none,"","",unknown,"",
USTCB0931410,A966650819483790,USTCB0931410,"Breaking Dawn",none,none,"none",none,"","",unknown,"",no status
USTCD1082992,A800239542793723,USTCD1082992,"Breathe",none,none,"Caribbean Music For Relaxation and Stress Rel",none,"","",unknown,"",
USTCE1096776,A857704220884146,USTCE1096776,"Breathing",none,none,"Nature Sounds Meditation",none,"","",unknown,"",
USTCD1026703,A414841986143921,USTCE1003605,"Moon and Stars Healing Sounds for Energy Balance and Yoga",none,859703360351,"Meditation Spa",Moods,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
USTCD1062370,A856813491350069,USTCD1062370,"Bridal Chorus",none,none,"Michael Silverman",none,"","",unknown,"",
USTCD1088634,A434970652871017,USTCD1088634,"Brow Chakra: High Tibetan Singing Bowl Harmonics",none,none,"Tibetan Singing Bowls for Relaxation, Meditation and Chakra Balancing",none,"","",unknown,"",
TCAAR1034588,A210556247164393,TCAAR1034588,"Buddha Dreams",none,none,"Relaxation and Meditation",none,"","",unknown,"",
TCAAR1012404,A823574034381485,TCAAR1012404,"Buddhist Flute Melody",none,none,"Om - Tibetan Relaxation",none,"","",unknown,"",
TCAAR1034575,A855883789536026,TCAAR1034575,"Buddhist Generosity",none,none,"Relaxation and Meditation",none,"","",unknown,"",
TCAAW1189677,A538393118786245,TCAAW1189677,"Buff",none,none,"Workout",none,"","",unknown,"",
USTCF1027571,A308750188294390,USTCF1027571,"Buddhist Melody",none,none,"Seoul Music Ensemble",none,"","",unknown,"",
TCAAR1076369,A849813985439597,TCAAR1076369,"Burkina Faso African Rythms",none,none,"African Drums",none,"","",unknown,"",
TCAAS1003238,A361696938088428,TCAAS1003238,"Burkina Faso Music",none,none,"Bang - African Djembe Music",none,"","",unknown,"",
TCAAW1189666,A671579080564742,TCAAW1189666,"Burn",none,none,"Workout",none,"","",unknown,"",
TCAAW1162271,A935854482198225,TCAAW1162271,"Burn Baby",none,none,"Samba Fitness",none,"","",unknown,"",
USTCB0931395,A560397500085245,USTCB0931395,"Burning In The Sun",none,none,"none",none,"","",unknown,"",no status
TCAAS1016446,A657029372627993,TCAAS1016446,"Bury The Bone",none,none,"World Pet Music",none,"","",unknown,"",
USTCG1070336,A929599931392788,USTCG1070336,"Butterflies",none,none,"New Age Piano Masters",none,"","",unknown,"",
TCAAX1113174,A105597740377450,TCAAX1113174,"Buy One, Get One",none,none,"Dubstep Consort",none,"","",unknown,"",
USTCE1004560,A865661052159391,USTCE1004560,"By The River",none,none,"Meditation Spa",none,"","",unknown,"",
TCAAR1043910,A268376634136392,TCAAR1043910,"Cafe Mocha",none,none,"Smooth Jazz Spa",none,"","",unknown,"",
TCAAY1168584,A127553117601716,TCAAY1168584,"Calipso",none,none,"Calypso Party",none,"","",unknown,"",
TCAAR1071836,A239449681480579,TCAAR1072650,"Rainforest Sounds",none,859704501906,"Relaxing Sounds of Nature",Moods,"","",monetize,"",
USTCG1087748,A271544901443534,USTCG1087748,"Call Of The Canyon",none,none,"Yoga Healing",none,"","",unknown,"",
TCAAR1023330,A631413885384940,TCAAR1023330,"Call Of The Eagle",none,none,"Lullabies for Deep Meditation",none,"","",unknown,"",
TCAAR1010527,A136107282245811,TCAAR1010527,"Callaloo",none,none,"Jamaican Reggae Party Crew",none,"","",unknown,"",
TCAAS1000492,A659874123642055,TCAAS1000492,"Calling To The Forest (Native American Flute Song)",none,none,"Tribe: Native American Drums and Flute Music",none,"","",unknown,"",
