Original,Asset ID,ISRC,Title,Custom ID,UPC,Artist,Album,Genre,Ownership,Ratio,Match Policy,,Refrence File
US2S70915009,A538978028032455,US2S70915009,"La Loba",La Llama,none,659457221522,"Savath Y Savalas",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70915010,A502495210621142,US2S70915010,"Pajaros en Cadaques",La Llama,none,659457221522,"Savath Y Savalas",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70915011,A855871388192758,US2S70915011,"Me Voy",La Llama,none,659457221522,"Savath Y Savalas",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70915012,A356699636082467,US2S70915012,"Untitled",La Llama,none,659457221522,"Savath Y Savalas",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70915013,A745323369194828,US2S70915013,"Barceloneta",La Llama,none,659457221522,"Savath Y Savalas",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70915014,A751983777115854,US2S70915014,"Postlude",La Llama,none,659457221522,"Savath Y Savalas",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70915015,A904346206438255,US2S70915015,"No Despierta",La Llama,none,659457221522,"Savath Y Savalas",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70915016,A355602281926868,US2S70915016,"Adeu",La Llama,none,659457221522,"Savath Y Savalas",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70915001,A403282807404722,US2S70915001,"Intro",La Llama,none,659457221522,"Savath Y Savalas",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70915002,A333550128168268,US2S70915002,"La Llama",La Llama,none,659457221522,"Savath Y Savalas",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70915003,A301213299736248,US2S70915003,"Las 7 Sendas",La Llama,none,659457221522,"Savath Y Savalas",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70915004,A653870466327418,US2S70915004,"Carajillo",La Llama,none,659457221522,"Savath Y Savalas",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70915005,A566345195253315,US2S70915005,"Una Cura",La Llama,none,659457221522,"Savath Y Savalas",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70915006,A146941985289636,US2S70915006,"Pavo Real",La Llama,none,659457221522,"Savath Y Savalas",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70915007,A475492051114252,US2S70915007,"El Colleccionista",La Llama,none,659457221522,"Savath Y Savalas",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70915008,A349640869212417,US2S70915008,"Sounds of Bowery",La Llama,none,659457221522,"Savath Y Savalas",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70915009,A538978028032455,US2S70915009,"La Loba",La Llama,none,659457221522,"Savath Y Savalas",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70915010,A502495210621142,US2S70915010,"Pajaros en Cadaques",La Llama,none,659457221522,"Savath Y Savalas",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70915011,A855871388192758,US2S70915011,"Me Voy",La Llama,none,659457221522,"Savath Y Savalas",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70915012,A356699636082467,US2S70915012,"Untitled",La Llama,none,659457221522,"Savath Y Savalas",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70915014,A751983777115854,US2S70915014,"Postlude",La Llama,none,659457221522,"Savath Y Savalas",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70915013,A745323369194828,US2S70915013,"Barceloneta",La Llama,none,659457221522,"Savath Y Savalas",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70915015,A904346206438255,US2S70915015,"No Despierta",La Llama,none,659457221522,"Savath Y Savalas",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70915016,A355602281926868,US2S70915016,"Adeu",La Llama,none,659457221522,"Savath Y Savalas",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70918001,A833688455256085,US2S70918001,"The Eyes of the Lord",Seven Seals,none,659457221829,"James Pants",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70918002,A943029212642840,US2S70918002,"A Chip in the Hand",Seven Seals,none,659457221829,"James Pants",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70918003,A529573931167780,US2S70918003,"Beyond Time",Seven Seals,none,659457221829,"James Pants",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70918004,A563333540316134,US2S70918004,"I Live Inside an Egg",Seven Seals,none,659457221829,"James Pants",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70918005,A301389233050539,US2S70918005,"Wormhole",Seven Seals,none,659457221829,"James Pants",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70918006,A564332159567295,US2S70918006,"Sky Warning",Seven Seals,none,659457221829,"James Pants",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70918007,A328013254147301,US2S70918007,"Seven Seals Theme",Seven Seals,none,659457221829,"James Pants",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70918008,A359240189834738,US2S70918008,"Thin Moon",none,none,none,"James Pants",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S70918008,A523943617532465,US2S70918008,"Thin Moon",Seven Seals,none,659457221829,"James Pants",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70918009,A908057457628080,US2S70918009,"Not Me",Seven Seals,none,659457221829,"James Pants",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70918010,A235983642166916,US2S70918010,"I Saw You",Seven Seals,none,659457221829,"James Pants",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70918011,A667401765730775,US2S70918011,"Now, Let Me Brush You",Seven Seals,none,659457221829,"James Pants",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70918012,A330188481443550,US2S70918012,"I Promise I Lied",Seven Seals,none,659457221829,"James Pants",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70918013,A275329904722511,US2S70918013,"Wash To Sea",Seven Seals,none,659457221829,"James Pants",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70918014,A832147180583254,US2S70918014,"Aqua Sun",Seven Seals,none,659457221829,"James Pants",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70918015,A148861118445669,US2S70918015,"Oceans",Seven Seals,none,659457221829,"James Pants",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70918001,A833688455256085,US2S70918001,"The Eyes of the Lord",Seven Seals,none,659457221829,"James Pants",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70918002,A943029212642840,US2S70918002,"A Chip in the Hand",Seven Seals,none,659457221829,"James Pants",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70918003,A529573931167780,US2S70918003,"Beyond Time",Seven Seals,none,659457221829,"James Pants",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70918004,A563333540316134,US2S70918004,"I Live Inside an Egg",Seven Seals,none,659457221829,"James Pants",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70918005,A301389233050539,US2S70918005,"Wormhole",Seven Seals,none,659457221829,"James Pants",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70918006,A564332159567295,US2S70918006,"Sky Warning",Seven Seals,none,659457221829,"James Pants",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70918007,A328013254147301,US2S70918007,"Seven Seals Theme",Seven Seals,none,659457221829,"James Pants",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70918008,A359240189834738,US2S70918008,"Thin Moon",none,none,none,"James Pants",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S70918008,A523943617532465,US2S70918008,"Thin Moon",Seven Seals,none,659457221829,"James Pants",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70918009,A908057457628080,US2S70918009,"Not Me",Seven Seals,none,659457221829,"James Pants",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70918010,A235983642166916,US2S70918010,"I Saw You",Seven Seals,none,659457221829,"James Pants",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70918011,A667401765730775,US2S70918011,"Now, Let Me Brush You",Seven Seals,none,659457221829,"James Pants",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70918012,A330188481443550,US2S70918012,"I Promise I Lied",Seven Seals,none,659457221829,"James Pants",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70918013,A275329904722511,US2S70918013,"Wash To Sea",Seven Seals,none,659457221829,"James Pants",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70918014,A832147180583254,US2S70918014,"Aqua Sun",Seven Seals,none,659457221829,"James Pants",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70918015,A148861118445669,US2S70918015,"Oceans",Seven Seals,none,659457221829,"James Pants",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70919001,maYtF46nn78,US2S70919001,"Prelude",A Strange Arrangement (Deluxe Edition),none,3700426912624,"Mayer Hawthorne",none,"Indmusic-100&Indmusic,IODA-100,100","Indmusic-exclude&Indmusic,IODA-exclude,include",monetize,"",TRUE
US2S70919002,4Qldrad3Glg,US2S70919002,"A Strange Arrangement",A Strange Arrangement (Deluxe Edition),none,3700426912624,"Mayer Hawthorne",R&B,"Indmusic-100&Indmusic,IODA-100,100&Indmusic,IODA,HarmoniaMundi-100,100,100","Indmusic-exclude&Indmusic,IODA-exclude,include&Indmusic,IODA,HarmoniaMundi-exclude,include,include",monetize,"",TRUE
US2S70919003,A212096218650969,US2S70828001,"Just Ain't Gonna Work Out",Just Ain't Gonna Work Out 7",none,659457702816,"Mayer Hawthorne and The County",R&B,"Indmusic-100&Indmusic,HarmoniaMundi-100,100","Indmusic-exclude&Indmusic,HarmoniaMundi-exclude,include",monetize,"",TRUE
US2S70919004,D7v_rNufXHw,US2S70912001,"Maybe So, Maybe No",Maybe So, Maybe No 12",none,659457221218,"Mayer Hawthorne",R&B,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70919005,TlQIQTqmark,US2S70919005,"Your Easy Lovin' Ain't Pleasin' Nothin'",A Strange Arrangement (Deluxe Edition),none,3700426912624,"Mayer Hawthorne",R&B,"Indmusic-100&Indmusic,HarmoniaMundi-100,100","Indmusic-exclude&Indmusic,HarmoniaMundi-exclude,include",monetize,"",TRUE
US2S70919006,A278170644793302,US2S70912003,"I Wish It Would Rain",Maybe So, Maybe No 12",none,659457221218,"Mayer Hawthorne",R&B,"HarmoniaMundi-100&HarmoniaMundi,Indmusic-100,100","HarmoniaMundi-include&HarmoniaMundi,Indmusic-include,exclude",monetize,"",TRUE
US2S70919007,N8poWMLQfEM,US2S70919007,"Make Her Mine",A Strange Arrangement (Deluxe Edition),none,3700426912624,"Mayer Hawthorne",R&B,"Indmusic-100&Indmusic,HarmoniaMundi-100,100","Indmusic-exclude&Indmusic,HarmoniaMundi-exclude,include",monetize,"",TRUE
US2S70919008,EYPK-Xhq8oU,US2S70919008,"One Track Mind",A Strange Arrangement (Deluxe Edition),none,3700426912624,"Mayer Hawthorne",R&B,"Indmusic-100&Indmusic,HarmoniaMundi-100,100","Indmusic-exclude&Indmusic,HarmoniaMundi-exclude,include",monetize,"",TRUE
US2S70919009,p9JgptuMos4,US2S70919009,"The Ills",A Strange Arrangement (Deluxe Edition),none,3700426912624,"Mayer Hawthorne",R&B,"HarmoniaMundi-100","HarmoniaMundi-include",monetize,"",TRUE
US2S70919010,TyP4Nc_G5Hc,US2S70919010,"Shiny & New",A Strange Arrangement (Deluxe Edition),none,3700426912624,"Mayer Hawthorne",R&B,"Indmusic-100&Indmusic,HarmoniaMundi-100,100","Indmusic-exclude&Indmusic,HarmoniaMundi-exclude,include",monetize,"",TRUE
US2S70919011,OVwyiOGIiG8,US2S70919011,"Let Me Know",A Strange Arrangement (Deluxe Edition),none,3700426912624,"Mayer Hawthorne",R&B,"Indmusic-100&Indmusic,HarmoniaMundi-100,100","Indmusic-exclude&Indmusic,HarmoniaMundi-exclude,include",monetize,"",TRUE
US2S70919012,orN9itjvP8M,US2S70919012,"Green Eyed Love",A Strange Arrangement (Deluxe Edition),none,3700426912624,"Mayer Hawthorne",R&B,"Indmusic-100&Indmusic,HarmoniaMundi-100,100","Indmusic-exclude&Indmusic,HarmoniaMundi-exclude,include",monetize,"",TRUE
US2S70920001,6M5DlM5A5sU,US2S70920001,"Strange Woman's Room (Vocal) feat. Dave Dub",Strange Woman's Room 12",none,659457222017,"Baron Zen",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70920002,3Bahq-4c8RI,US2S70920002,"Strange Woman's Room (Instrumental)",Strange Woman's Room 12",none,659457222017,"Baron Zen",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70920003,7ry4hgmeCy8,US2S70920003,"Strange Woman's Room (James Pants Remix) feat. Dave Dub",Strange Woman's Room 12",none,659457222017,"Baron Zen",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70920004,xvnimqif2_A,US2S70920004,"Strange Woman's Room (James Pants Remix Instrumental)",Strange Woman's Room 12",none,659457222017,"Baron Zen",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70920005,0091nAYHbCo,US2S70920005,"Talk To Me! (Vocal)",Strange Woman's Room 12",none,659457222017,"Baron Zen",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70920006,8B6LOiBL0H8,US2S70920006,"Talk To Me! (Instrumental)",Strange Woman's Room 12",none,659457222017,"Baron Zen",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70920007,x1LreyHaDHE,US2S70920007,"Talk To Me! (Peanut Butter Wolf Remix)",Strange Woman's Room 12",none,659457222017,"Baron Zen",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70920008,friUnXkgj0Q,US2S70920008,"Talk To Me! (Peanut Butter Wolf Remix Instrumental)",Strange Woman's Room 12",none,659457222017,"Baron Zen",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S71021001,A548760431357488,US2S71021001,"Electric To Me Turn",Farad: The Electric Voice,none,659457222123,"Bruce Haack",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71021002,A427956889206648,US2S71021002,"Incantation",Farad: The Electric Voice,none,659457222123,"Bruce Haack",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71021003,A160823760659783,US2S71021003,"National Anthem To The Moon",Farad: The Electric Voice,none,659457222123,"Bruce Haack",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71021004,A161101281480766,US2S71021004,"Maybe This Song",Farad: The Electric Voice,none,659457222123,"Bruce Haack",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71021005,A450670611430593,US2S71021005,"Rain Of Earth",Farad: The Electric Voice,none,659457222123,"Bruce Haack",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71021006,A664967830773130,US2S71021006,"Rita",Farad: The Electric Voice,none,659457222123,"Bruce Haack",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71021007,A512864057290921,US2S71021007,"Man Kind",Farad: The Electric Voice,none,659457222123,"Bruce Haack",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71021008,A447586427082234,US2S71021008,"Epilogue",Farad: The Electric Voice,none,659457222123,"Bruce Haack",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71021009,A154691211773135,US2S71021009,"Ancient Mariner",Farad: The Electric Voice,none,659457222123,"Bruce Haack",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71021010,A847452025828510,US2S71021010,"Stand Up Lazarus",Farad: The Electric Voice,none,659457222123,"Bruce Haack",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71021011,A208981568710268,US2S71021011,"Noon Day Sun",Farad: The Electric Voice,none,659457222123,"Bruce Haack",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71021012,A472884025114583,US2S71021012,"Lie Back",Farad: The Electric Voice,none,659457222123,"Bruce Haack",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71021013,A425270838702962,US2S71021013,"Snow Job",Farad: The Electric Voice,none,659457222123,"Bruce Haack",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71021014,A421858994616532,US2S71021014,"Program Me",Farad: The Electric Voice,none,659457222123,"Bruce Haack",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71021015,A474334984454194,US2S71021015,"The King",Farad: The Electric Voice,none,659457222123,"Bruce Haack",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71021016,A374678998116797,US2S71021016,"Party Machine",Farad: The Electric Voice,none,659457222123,"Bruce Haack",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71023001,A177960290575540,US2S71023001,"Way Out Of Living",The Minimal Wave Tapes: Volume One,none,659457222321,"Linear Movement",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71023001,w71vXR3QOGs,US2S71045001,"I Need A Dollar",none,none,00602527522173,"Aloe Blacc UMG",,"UMG-100&UMG,SonyBMG-100,100&UMG,SonyBMG,CaroselloRecords-100,100,100&UMG,SonyBMG,CaroselloRecords,Indmusic-100,100,100,100","UMG-include&UMG,SonyBMG-include,include&UMG,SonyBMG,CaroselloRecords-include,include,include&UMG,SonyBMG,CaroselloRecords,Indmusic-include,include,include,exclude",monetize,"",TRUE
US2S71023001,A860193943520715,US2S71023001,"I Need a Dollar",none,none,none,"Aloe Blacc",none,"","",,"",no status
US2S71023002,A938414871584809,US2S71023002,"Flying Turns",The Minimal Wave Tapes: Volume One,none,659457222321,"Crash Course In Science",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71023003,A501811349205081,US2S71023003,"Radiance",The Minimal Wave Tapes: Volume One,none,659457222321,"Oppenheimer Analysis",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71023004,A914797242513183,US2S71023004,"Mark Lane",The Minimal Wave Tapes: Volume One,none,659457222321,"Who's Really Listening",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71023005,A119015421417385,US2S71023005,"Tara Cross",The Minimal Wave Tapes: Volume One,none,659457222321,"Tempusfugit",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71023006,A336396607986931,US2S71023006,"Blurred",The Minimal Wave Tapes: Volume One,none,659457222321,"Turquoise Days",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71023007,A305413546995285,US2S71023007,"Mickey, Please...",The Minimal Wave Tapes: Volume One,none,659457222321,"Bene Gesserit",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71023008,A667121354264475,US2S71023008,"Moscú Está Helado",The Minimal Wave Tapes: Volume One,none,659457222321,"Esplendor Geometrico",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71023009,A125742944765115,US2S71023009,"Reassurance Ritual",The Minimal Wave Tapes: Volume One,none,659457222321,"Das Ding",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71023010,A853857021665213,US2S71023010,"Just Because",The Minimal Wave Tapes: Volume One,none,659457222321,"Martin Dupont",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71023011,A325722069895621,US2S71023011,"Game & Performance",The Minimal Wave Tapes: Volume One,none,659457222321,"Deux",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71023012,A871566046869289,US2S71023012,"Things I Was Due To Forget",The Minimal Wave Tapes: Volume One,none,659457222321,"Somnambulist",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71023013,A859854963854648,US2S71023013,"My Time",The Minimal Wave Tapes: Volume One,none,659457222321,"Ohama",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71023014,A210774462892244,US2S71023014,"The Cabinet",The Minimal Wave Tapes: Volume One,none,659457222321,"Das Kabinette",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71023001,A860193943520715,US2S71023001,"I Need a Dollar",none,none,none,"Aloe Blacc",none,"","",,"",no status
US2S71023001,A177960290575540,US2S71023001,"Way Out Of Living",The Minimal Wave Tapes: Volume One,none,659457222321,"Linear Movement",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71023001,w71vXR3QOGs,US2S71045001,"I Need A Dollar",none,none,00602527522173,"Aloe Blacc UMG",,"UMG-100&UMG,SonyBMG-100,100&UMG,SonyBMG,CaroselloRecords-100,100,100&UMG,SonyBMG,CaroselloRecords,Indmusic-100,100,100,100","UMG-include&UMG,SonyBMG-include,include&UMG,SonyBMG,CaroselloRecords-include,include,include&UMG,SonyBMG,CaroselloRecords,Indmusic-include,include,include,exclude",monetize,"",TRUE
US2S71023002,A938414871584809,US2S71023002,"Flying Turns",The Minimal Wave Tapes: Volume One,none,659457222321,"Crash Course In Science",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71023003,A501811349205081,US2S71023003,"Radiance",The Minimal Wave Tapes: Volume One,none,659457222321,"Oppenheimer Analysis",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71023004,A914797242513183,US2S71023004,"Mark Lane",The Minimal Wave Tapes: Volume One,none,659457222321,"Who's Really Listening",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71023005,A119015421417385,US2S71023005,"Tara Cross",The Minimal Wave Tapes: Volume One,none,659457222321,"Tempusfugit",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71023006,A336396607986931,US2S71023006,"Blurred",The Minimal Wave Tapes: Volume One,none,659457222321,"Turquoise Days",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71023007,A305413546995285,US2S71023007,"Mickey, Please...",The Minimal Wave Tapes: Volume One,none,659457222321,"Bene Gesserit",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71023008,A667121354264475,US2S71023008,"Moscú Está Helado",The Minimal Wave Tapes: Volume One,none,659457222321,"Esplendor Geometrico",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
US2S71023009,A125742944765115,US2S71023009,"Reassurance Ritual",The Minimal Wave Tapes: Volume One,none,659457222321,"Das Ding",Dance & Electronic,"Indmusic-100","Indmusic-exclude",,"",no status
